#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,Description
142,CVE-2019-9857,401,,DoS,2019-03-21,2020-08-24,4.9,None,Local,Low,Not required,None,None,Complete,In the Linux kernel through 5.0.2
91,CVE-2019-19066,401,,DoS,2019-11-18,2021-06-14,4.7,None,Local,Medium,Not required,None,None,Complete,A memory leak in the bfad_im_get_stats() function in drivers/scsi/bfa/bfad_attr.c in the Linux kernel through 5.3.11 allows attackers to cause a denial of service (memory consumption) by triggering bfa_port_get_stats() failures
103,CVE-2019-19054,401,,DoS,2019-11-18,2020-09-25,4.7,None,Local,Medium,Not required,None,None,Complete,A memory leak in the cx23888_ir_probe() function in drivers/media/pci/cx23885/cx23888-ir.c in the Linux kernel through 5.3.11 allows attackers to cause a denial of service (memory consumption) by triggering kfifo_alloc() failures
74,CVE-2019-19083,401,,DoS,2019-11-18,2020-08-24,4.7,None,Local,Medium,Not required,None,None,Complete,Memory leaks in *clock_source_create() functions under drivers/gpu/drm/amd/display/dc in the Linux kernel before 5.3.8 allow attackers to cause a denial of service (memory consumption). This affects the dce112_clock_source_create() function in drivers/gpu/drm/amd/display/dc/dce112/dce112_resource.c
75,CVE-2019-19082,401,,DoS,2019-11-18,2020-08-24,4.7,None,Local,Medium,Not required,None,None,Complete,Memory leaks in *create_resource_pool() functions under drivers/gpu/drm/amd/display/dc in the Linux kernel through 5.3.11 allow attackers to cause a denial of service (memory consumption). This affects the dce120_create_resource_pool() function in drivers/gpu/drm/amd/display/dc/dce120/dce120_resource.c
92,CVE-2019-19065,401,,DoS,2019-11-18,2020-08-24,4.7,None,Local,Medium,Not required,None,None,Complete,** DISPUTED ** A memory leak in the sdma_init() function in drivers/infiniband/hw/hfi1/sdma.c in the Linux kernel before 5.3.9 allows attackers to cause a denial of service (memory consumption) by triggering rhashtable_init() failures
95,CVE-2019-19062,401,,DoS,2019-11-18,2020-08-24,4.7,None,Local,Medium,Not required,None,None,Complete,A memory leak in the crypto_report() function in crypto/crypto_user_base.c in the Linux kernel through 5.3.11 allows attackers to cause a denial of service (memory consumption) by triggering crypto_report_alg() failures
98,CVE-2019-19059,401,,DoS,2019-11-18,2020-08-24,4.7,None,Local,Medium,Not required,None,None,Complete,Multiple memory leaks in the iwl_pcie_ctxt_info_gen3_init() function in drivers/net/wireless/intel/iwlwifi/pcie/ctxt-info-gen3.c in the Linux kernel through 5.3.11 allow attackers to cause a denial of service (memory consumption) by triggering iwl_pcie_init_fw_sec() or dma_alloc_coherent() failures
99,CVE-2019-19058,401,,DoS,2019-11-18,2020-08-24,4.7,None,Local,Medium,Not required,None,None,Complete,A memory leak in the alloc_sgtable() function in drivers/net/wireless/intel/iwlwifi/fw/dbg.c in the Linux kernel through 5.3.11 allows attackers to cause a denial of service (memory consumption) by triggering alloc_page() failures
101,CVE-2019-19056,401,,DoS,2019-11-18,2020-08-24,4.7,None,Local,Medium,Not required,None,None,Complete,A memory leak in the mwifiex_pcie_alloc_cmdrsp_buf() function in drivers/net/wireless/marvell/mwifiex/pcie.c in the Linux kernel through 5.3.11 allows attackers to cause a denial of service (memory consumption) by triggering mwifiex_map_pci_memory() failures
123,CVE-2019-15921,401,,,2019-09-04,2020-08-24,4.7,None,Local,Medium,Not required,None,None,Complete,An issue was discovered in the Linux kernel before 5.0.6. There is a memory leak issue when idr_alloc() fails in genl_register_family() in net/netlink/genetlink.c.
125,CVE-2019-15807,401,,DoS,2019-08-29,2020-08-24,4.7,None,Local,Medium,Not required,None,None,Complete,In the Linux kernel before 5.1.13
38,CVE-2020-25603,401,,DoS +Info,2020-09-23,2020-11-11,4.6,None,Local,Low,Not required,Partial,Partial,Partial,An issue was discovered in Xen through 4.14.x. There are missing memory barriers when accessing/allocating an event channel. Event channels control structures can be accessed lockless as long as the port is considered to be valid. Such a sequence is missing an appropriate memory barrier (e.g.
61,CVE-2020-9489,401,,,2020-04-27,2021-06-16,4.3,None,Remote,Medium,Not required,None,None,Partial,A carefully crafted or corrupt file may trigger a System.exit in Tika's OneNote Parser. Crafted or corrupted files can also cause out of memory errors and/or infinite loops in Tika's ICNSParser
45,CVE-2020-22044,401,,DoS,2021-06-01,2021-06-09,4.3,None,Remote,Medium,Not required,None,None,Partial,A Denial of Service vulnerability exists in FFmpeg 4.2 due to a memory leak in the url_open_dyn_buf_internal function in libavformat/aviobuf.c.
39,CVE-2020-22056,401,,DoS,2021-06-02,2021-06-07,4.3,None,Remote,Medium,Not required,None,None,Partial,A Denial of Service vulnerability exists in FFmpeg 4.2 due to a memory leak in the config_input function in af_acrossover.c.
40,CVE-2020-22054,401,,DoS,2021-06-02,2021-06-07,4.3,None,Remote,Medium,Not required,None,None,Partial,A Denial of Service vulnerability exists in FFmpeg 4.2 due to a memory leak in the av_dict_set function in dict.c.
41,CVE-2020-22051,401,,DoS,2021-06-02,2021-06-07,4.3,None,Remote,Medium,Not required,None,None,Partial,A Denial of Service vulnerability exists in FFmpeg 4.2 due to a memory leak in the filter_frame function in vf_tile.c.
42,CVE-2020-22049,401,,DoS,2021-06-02,2021-06-07,4.3,None,Remote,Medium,Not required,None,None,Partial,A Denial of Service vulnerability exists in FFmpeg 4.2 due to a memory leak in the wtvfile_open_sector function in wtvdec.c.
43,CVE-2020-22048,401,,DoS,2021-06-02,2021-06-07,4.3,None,Remote,Medium,Not required,None,None,Partial,A Denial of Service vulnerability exists in FFmpeg 4.2 due to a memory leak in the ff_frame_pool_get function in framepool.c.
44,CVE-2020-22046,401,,DoS,2021-06-02,2021-06-07,4.3,None,Remote,Medium,Not required,None,None,Partial,A Denial of Service vulnerability exists in FFmpeg 4.2 due to a memory leak in the avpriv_float_dsp_allocl function in libavutil/float_dsp.c.
46,CVE-2020-22043,401,,DoS,2021-06-01,2021-06-07,4.3,None,Remote,Medium,Not required,None,None,Partial,A Denial of Service vulnerability exists in FFmpeg 4.2 due to a memory leak at the fifo_alloc_common function in libavutil/fifo.c.
47,CVE-2020-22042,401,,DoS,2021-06-01,2021-06-07,4.3,None,Remote,Medium,Not required,None,None,Partial,A Denial of Service vulnerability exists in FFmpeg 4.2 due to a memory leak is affected by: memory leak in the link_filter_inouts function in libavfilter/graphparser.c.
48,CVE-2020-22041,401,,DoS,2021-06-01,2021-06-07,4.3,None,Remote,Medium,Not required,None,None,Partial,A Denial of Service vulnerability exists in FFmpeg 4.2 due to a memory leak in the av_buffersrc_add_frame_flags function in buffersrc.
49,CVE-2020-22040,401,,DoS,2021-06-01,2021-06-07,4.3,None,Remote,Medium,Not required,None,None,Partial,A Denial of Service vulnerability exists in FFmpeg 4.2 idue to a memory leak in the v_frame_alloc function in frame.c.
50,CVE-2020-22039,401,,DoS,2021-06-01,2021-06-07,4.3,None,Remote,Medium,Not required,None,None,Partial,A Denial of Service vulnerability exists in FFmpeg 4.2 due to a memory leak in the inavi_add_ientry function.
51,CVE-2020-22038,401,,DoS,2021-06-01,2021-06-07,4.3,None,Remote,Medium,Not required,None,None,Partial,A Denial of Service vulnerability exists in FFmpeg 4.2 due to a memory leak in the ff_v4l2_m2m_create_context function in v4l2_m2m.c.
52,CVE-2020-22037,401,,DoS,2021-06-01,2021-06-07,4.3,None,Remote,Medium,Not required,None,None,Partial,A Denial of Service vulnerability exists in FFmpeg 4.2 due to a memory leak in avcodec_alloc_context3 at options.c.
28,CVE-2020-27755,401,,DoS,2020-12-08,2021-06-02,4.3,None,Remote,Medium,Not required,None,None,Partial,in SetImageExtent() of /MagickCore/image.c
29,CVE-2020-27753,401,,DoS,2020-12-08,2021-06-02,4.3,None,Remote,Medium,Not required,None,None,Partial,There are several memory leaks in the MIFF coder in /coders/miff.c due to improper image depth values
133,CVE-2019-13134,401,,,2019-07-01,2021-06-02,4.3,None,Remote,Medium,Not required,None,None,Partial,ImageMagick before 7.0.8-50 has a memory leak vulnerability in the function ReadVIFFImage in coders/viff.c.
134,CVE-2019-13133,401,,,2019-07-01,2021-06-02,4.3,None,Remote,Medium,Not required,None,None,Partial,ImageMagick before 7.0.8-50 has a memory leak vulnerability in the function ReadBMPImage in coders/bmp.c.
132,CVE-2019-13137,401,,,2019-07-01,2021-04-28,4.3,None,Remote,Medium,Not required,None,None,Partial,ImageMagick before 7.0.8-50 has a memory leak vulnerability in the function ReadPSImage in coders/ps.c.
20,CVE-2021-1387,401,,DoS,2021-02-24,2021-03-03,4.3,None,Remote,Medium,Not required,None,None,Partial,A vulnerability in the network stack of Cisco NX-OS Software could allow an unauthenticated
22,CVE-2021-1229,401,,DoS,2021-02-24,2021-03-03,4.3,None,Remote,Medium,Not required,None,None,Partial,A vulnerability in ICMP Version 6 (ICMPv6) processing in Cisco NX-OS Software could allow an unauthenticated
12,CVE-2021-21723,401,,DoS,2021-01-26,2021-02-02,4.3,None,Remote,Medium,Not required,None,None,Partial,Some ZTE products have a DoS vulnerability. Due to the improper handling of memory release in some specific scenarios
31,CVE-2020-27038,401,,DoS,2020-12-15,2020-12-15,4.3,None,Remote,Medium,Not required,None,None,Partial,In process of C2SoftVorbisDec.cpp
139,CVE-2019-11463,401,,DoS,2019-04-23,2020-12-08,4.3,None,Remote,Medium,Not required,None,None,Partial,A memory leak in archive_read_format_zip_cleanup in archive_read_support_format_zip.c in libarchive 3.3.4-dev allows remote attackers to cause a denial of service via a crafted ZIP file because of a HAVE_LZMA_H typo. NOTE: this only affects users who downloaded the development code from GitHub. Users of the product's official releases are unaffected.
127,CVE-2019-13311,401,,,2019-07-05,2020-08-24,4.3,None,Remote,Medium,Not required,None,None,Partial,ImageMagick 7.0.8-50 Q16 has memory leaks at AcquireMagickMemory because of a wand/mogrify.c error.
128,CVE-2019-13310,401,,,2019-07-05,2020-08-24,4.3,None,Remote,Medium,Not required,None,None,Partial,ImageMagick 7.0.8-50 Q16 has memory leaks at AcquireMagickMemory because of an error in MagickWand/mogrify.c.
129,CVE-2019-13309,401,,,2019-07-05,2020-08-24,4.3,None,Remote,Medium,Not required,None,None,Partial,ImageMagick 7.0.8-50 Q16 has memory leaks at AcquireMagickMemory because of mishandling the NoSuchImage error in CLIListOperatorImages in MagickWand/operation.c.
130,CVE-2019-13301,401,,,2019-07-05,2020-08-24,4.3,None,Remote,Medium,Not required,None,None,Partial,ImageMagick 7.0.8-50 Q16 has memory leaks in AcquireMagickMemory because of an AnnotateImage error.
131,CVE-2019-13296,401,,,2019-07-05,2020-08-24,4.3,None,Remote,Medium,Not required,None,None,Partial,ImageMagick 7.0.8-50 Q16 has direct memory leaks in AcquireMagickMemory because of an error in CLIListOperatorImages in MagickWand/operation.c for a NULL value.
135,CVE-2019-12976,401,,,2019-06-26,2020-08-24,4.3,None,Remote,Medium,Not required,None,None,Partial,ImageMagick 7.0.8-34 has a memory leak in the ReadPCLImage function in coders/pcl.c.
136,CVE-2019-12975,401,,,2019-06-26,2020-08-24,4.3,None,Remote,Medium,Not required,None,None,Partial,ImageMagick 7.0.8-34 has a memory leak vulnerability in the WriteDPXImage function in coders/dpx.c.
140,CVE-2019-11010,401,,DoS,2019-04-08,2020-08-24,4.3,None,Remote,Medium,Not required,None,None,Partial,In GraphicsMagick 1.4 snapshot-20190322 Q8
141,CVE-2019-10649,401,,DoS,2019-03-30,2020-08-24,4.3,None,Remote,Medium,Not required,None,None,Partial,In ImageMagick 7.0.8-36 Q16
152,CVE-2019-6647,401,,,2019-09-04,2020-08-24,4.3,None,Remote,Medium,Not required,None,None,Partial,On BIG-IP 14.1.0-14.1.0.5
158,CVE-2019-6459,401,,,2019-01-16,2020-08-24,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in GNU Recutils 1.8. There is a memory leak in rec_extract_type in rec-utils.c in librec.a.
159,CVE-2019-6458,401,,,2019-01-16,2020-08-24,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in GNU Recutils 1.8. There is a memory leak in rec_buf_new in rec-buf.c when called from rec_parse_rset in rec-parser.c in librec.a.
160,CVE-2019-6457,401,,,2019-01-16,2020-08-24,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in GNU Recutils 1.8. There is a memory leak in rec_aggregate_reg_new in rec-aggregate.c in librec.a.
164,CVE-2019-6129,401,,,2019-01-11,2020-08-24,4.3,None,Remote,Medium,Not required,None,None,Partial,** DISPUTED ** png_create_info_struct in png.c in libpng 1.6.36 has a memory leak
170,CVE-2018-21017,401,,,2019-09-16,2020-08-24,4.3,None,Remote,Medium,Not required,None,None,Partial,GPAC 0.7.1 has a memory leak in dinf_Read in isomedia/box_code_base.c.
173,CVE-2018-0891,401,,,2018-03-14,2020-08-24,4.3,None,Remote,Medium,Not required,Partial,None,None,ChakraCore
192,CVE-2010-2249,401,,DoS,2010-06-30,2020-08-14,4.3,None,Remote,Medium,Not required,None,None,Partial,Memory leak in pngrutil.c in libpng before 1.2.44
65,CVE-2020-3914,401,,,2020-04-01,2020-04-02,4.3,None,Remote,Medium,Not required,Partial,None,None,A memory initialization issue was addressed with improved memory handling. This issue is fixed in iOS 13.4 and iPadOS 13.4
8,CVE-2021-22341,401,,,2021-06-29,2021-07-02,4,None,Remote,Low,???,None,None,Partial,There is a memory leak vulnerability in Huawei products. A resource management weakness exists in a module. Attackers with high privilege can exploit this vulnerability by performing some operations. This can lead to memory leak. Affected product versions include:IPS Module V500R005C00SPC100
6,CVE-2021-28652,401,,DoS +Priv,2021-05-27,2021-06-14,4,None,Remote,Low,???,None,None,Partial,An issue was discovered in Squid before 4.15 and 5.x before 5.0.6. Due to incorrect parser validation
9,CVE-2021-22312,401,,,2021-04-08,2021-04-20,4,None,Remote,Low,???,None,None,Partial,There is a memory leak vulnerability in some Huawei products. An authenticated remote attacker may exploit this vulnerability by sending specific message to the affected product. Due to not release the allocated memory properly
55,CVE-2020-15025,401,,DoS,2020-06-24,2021-01-20,4,None,Remote,Low,???,None,None,Partial,ntpd in ntp 4.2.8 before 4.2.8p15 and 4.3.x before 4.3.101 allows remote attackers to cause a denial of service (memory consumption) by sending packets
154,CVE-2019-6606,401,,,2019-03-28,2020-08-24,4,None,Remote,Low,???,None,None,Partial,On BIG-IP 11.5.1-11.6.3.4
166,CVE-2019-5540,401,,#NAME?,2019-11-20,2020-08-24,4,None,Remote,Low,???,Partial,None,None,VMware Workstation (15.x before 15.5.1) and Fusion (11.x before 11.5.1) contain an information disclosure vulnerability in vmnetdhcp. Successful exploitation of this issue may allow an attacker on a guest VM to disclose sensitive information by leaking memory from the host process.
167,CVE-2019-4141,401,,DoS,2019-09-27,2020-08-24,4,None,Remote,Low,???,None,None,Partial,IBM MQ 7.1.0.0 - 7.1.0.9
57,CVE-2020-12430,401,,DoS,2020-04-28,2020-06-16,4,None,Remote,Low,???,None,None,Partial,An issue was discovered in qemuDomainGetStatsIOThread in qemu/qemu_driver.c in libvirt 4.10.0 though 6.x before 6.1.0. A memory leak was found in the virDomainListGetStats libvirt API that is responsible for retrieving domain statistics when managing QEMU guests. This flaw allows unprivileged users with a read-only connection to cause a memory leak in the domstats command
59,CVE-2020-10840,401,,,2020-03-24,2020-03-26,3.6,None,Local,Low,Not required,Partial,None,Partial,An issue was discovered on Samsung mobile devices with P(9.0) and Q(10.0) (Exynos 9610 chipsets) software. There is a kernel pointer leak in the vipx driver. The Samsung ID is SVE-2019-16293 (February 2020).
64,CVE-2020-3995,401,,,2020-10-20,2020-10-30,3.5,None,Remote,Medium,???,None,None,Partial,In VMware ESXi (6.7 before ESXi670-201908101-SG
7,CVE-2021-26111,401,,,2021-06-01,2021-06-11,3.3,None,Local Network,Low,Not required,None,None,Partial,A missing release of memory after effective lifetime vulnerability in FortiSwitch 6.4.0 to 6.4.6
62,CVE-2020-9104,401,,DoS,2020-08-21,2020-08-25,3.3,None,Local Network,Low,Not required,None,None,Partial,HUAWEI P30 smartphones with Versions earlier than 10.1.0.123(C431E22R2P5)
71,CVE-2019-20382,401,,,2020-03-05,2020-07-26,2.7,None,Local Network,Low,???,None,None,Partial,QEMU 4.1.0 has a memory leak in zrle_compress_data in ui/vnc-enc-zrle.c during a VNC disconnect operation because libz is misused
1,CVE-2021-34389,401,,,2021-06-21,2021-06-29,2.1,None,Local,Low,Not required,None,None,Partial,Trusty contains a vulnerability in NVIDIA OTE protocol message parsing code
84,CVE-2019-19073,401,,DoS,2019-11-18,2021-06-14,2.1,None,Local,Low,Not required,None,None,Partial,Memory leaks in drivers/net/wireless/ath/ath9k/htc_hst.c in the Linux kernel through 5.3.11 allow attackers to cause a denial of service (memory consumption) by triggering wait_for_completion_timeout() failures. This affects the htc_config_pipe_credits() function
19,CVE-2021-3544,401,,,2021-06-02,2021-06-11,2.1,None,Local,Low,Not required,None,None,Partial,Several memory leaks were found in the virtio vhost-user GPU device (vhost-user-gpu) of QEMU in versions up to and including 6.0. They exist in contrib/vhost-user-gpu/vhost-user-gpu.c and contrib/vhost-user-gpu/virgl.c due to improper release of memory (i.e.
24,CVE-2020-36312,401,,,2021-04-07,2021-04-13,2.1,None,Local,Low,Not required,None,None,Partial,An issue was discovered in the Linux kernel before 5.8.10. virt/kvm/kvm_main.c has a kvm_io_bus_unregister_dev memory leak upon a kmalloc failure
11,CVE-2021-21724,401,,,2021-02-26,2021-03-04,2.1,None,Local,Low,Not required,None,None,Partial,A ZTE product has a memory leak vulnerability. Due to the product's improper handling of memory release in certain scenarios
168,CVE-2019-3815,401,,,2019-01-28,2020-11-13,2.1,None,Local,Low,Not required,None,None,Partial,A memory leak was discovered in the backport of fixes for CVE-2018-16864 in Red Hat Enterprise Linux. Function dispatch_message_real() in journald-server.c does not free the memory allocated by set_iovec_field_free() to store the `_CMDLINE=` entry. A local attacker may use this flaw to make systemd-journald crash. This issue only affects versions shipped with Red Hat Enterprise since v219-62.2.
175,CVE-2017-9374,401,,DoS,2017-06-16,2020-11-10,2.1,None,Local,Low,Not required,None,None,Partial,Memory leak in QEMU (aka Quick Emulator)
120,CVE-2019-18808,401,,DoS,2019-11-07,2020-09-25,2.1,None,Local,Low,Not required,None,None,Partial,A memory leak in the ccp_run_sha_cmd() function in drivers/crypto/ccp/ccp-ops.c in the Linux kernel through 5.3.9 allows attackers to cause a denial of service (memory consumption)
100,CVE-2019-19057,401,,DoS,2019-11-18,2020-08-24,2.1,None,Local,Low,Not required,None,None,Partial,Two memory leaks in the mwifiex_pcie_init_evt_ring() function in drivers/net/wireless/marvell/mwifiex/pcie.c in the Linux kernel through 5.3.11 allow attackers to cause a denial of service (memory consumption) by triggering mwifiex_map_pci_memory() failures
122,CVE-2019-18806,401,,DoS,2019-11-07,2020-08-24,2.1,None,Local,Low,Not required,None,None,Partial,A memory leak in the ql_alloc_large_buffers() function in drivers/net/ethernet/qlogic/qla3xxx.c in the Linux kernel before 5.3.5 allows local users to cause a denial of service (memory consumption) by triggering pci_dma_mapping_error() failures
156,CVE-2019-6493,401,,,2019-04-11,2020-08-24,2.1,None,Local,Low,Not required,Partial,None,None,"SmartDefragDriver.sys (2.0) in IObit Smart Defrag 6 never frees an executable kernel pool that is allocated with user defined bytes and size when IOCTL 0x9C401CC0 is called. This kernel pointer can be leaked if the kernel pool becomes a ""big"" pool."
157,CVE-2019-6492,401,,,2019-03-21,2020-08-24,2.1,None,Local,Low,Not required,Partial,None,None,"SmartDefragDriver.sys (2.0) in IObit Smart Defrag 6 never frees an executable kernel pool that is allocated with user defined bytes and size when IOCTL 0x9C401CC4 is called. This kernel pointer can be leaked if the kernel pool becomes a ""big"" pool."
191,CVE-2010-2942,401,,#NAME?,2010-09-21,2020-08-11,2.1,None,Local,Low,Not required,Partial,None,None,The actions implementation in the network queueing functionality in the Linux kernel before 2.6.36-rc2 does not properly initialize certain structure members when performing dump operations
63,CVE-2020-8916,401,,,2020-07-07,2020-07-16,2.1,None,Local,Low,Not required,None,None,Partial,A memory leak in Openthread's wpantund versions up to commit 0e5d1601febb869f583e944785e5685c6c747be7
176,CVE-2017-9373,401,,DoS,2017-06-16,2020-11-10,1.9,None,Local,Medium,Not required,None,None,Partial,Memory leak in QEMU (aka Quick Emulator)
174,CVE-2018-0832,401,,,2018-02-15,2020-08-24,1.9,None,Local,Medium,Not required,Partial,None,None,The Windows kernel in Windows 8.1 and RT 8.1
