#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,Description
84,CVE-2019-13390,369,,,2019-07-07,2020-07-27,4.3,None,Remote,Medium,Not required,None,None,Partial,In FFmpeg 4.1.3
85,CVE-2019-13218,369,,DoS,2019-08-15,2019-08-20,4.3,None,Remote,Medium,Not required,None,None,Partial,Division by zero in the predict_point function in stb_vorbis through 2019-03-04 allows an attacker to cause a denial of service by opening a crafted Ogg Vorbis file.
86,CVE-2019-11472,369,,,2019-04-23,2020-08-19,4.3,None,Remote,Medium,Not required,None,None,Partial,ReadXWDImage in coders/xwd.c in the XWD image parsing component of ImageMagick 7.0.8-41 Q16 allows attackers to cause a denial-of-service (divide-by-zero error) by crafting an XWD image file in which the header indicates neither LSB first nor MSB first.
87,CVE-2019-10026,369,,,2019-03-25,2019-03-25,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in Xpdf 4.01.01. There is an FPE in the function PostScriptFunction::exec in Function.cc for the psOpRoll case.
88,CVE-2019-10025,369,,,2019-03-25,2019-03-25,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in Xpdf 4.01.01. There is an FPE in the function ImageStream::ImageStream at Stream.cc for nBits.
89,CVE-2019-10024,369,,,2019-03-25,2019-03-25,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in Xpdf 4.01.01. There is an FPE in the function Splash::scaleImageYuXu at Splash.cc for y Bresenham parameters.
90,CVE-2019-10023,369,,,2019-03-25,2019-06-27,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in Xpdf 4.01.01. There is an FPE in the function PostScriptFunction::exec at Function.cc for the psOpMod case.
91,CVE-2019-10021,369,,,2019-03-25,2019-06-27,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in Xpdf 4.01.01. There is an FPE in the function ImageStream::ImageStream at Stream.cc for nComps.
92,CVE-2019-10020,369,,,2019-03-25,2019-03-25,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in Xpdf 4.01.01. There is an FPE in the function Splash::scaleImageYuXu at Splash.cc for x Bresenham parameters.
93,CVE-2019-10019,369,,,2019-03-25,2019-06-27,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in Xpdf 4.01.01. There is an FPE in the function PSOutputDev::checkPageSlice at PSOutputDev.cc for nStripes.
94,CVE-2019-10018,369,,,2019-03-25,2020-11-09,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in Xpdf 4.01.01. There is an FPE in the function PostScriptFunction::exec at Function.cc for the psOpIdiv case.
95,CVE-2019-9084,369,,DoS,2019-06-07,2019-07-01,4,None,Remote,Low,???,None,None,Partial,In Hoteldruid before 2.3.1
96,CVE-2019-7156,369,,,2019-01-29,2019-02-27,4.3,None,Remote,Medium,Not required,None,None,Partial,In libdoc through 2019-01-28
97,CVE-2019-5637,369,,DoS,2019-11-21,2020-02-04,5,None,Remote,Low,Not required,None,None,Partial,When Beckhoff TwinCAT is configured to use the Profinet driver
98,CVE-2018-20845,369,,DoS,2019-06-26,2020-09-09,4.3,None,Remote,Medium,Not required,None,None,Partial,Division-by-zero vulnerabilities in the functions pi_next_pcrl
99,CVE-2018-20544,369,,,2018-12-28,2019-04-05,4.3,None,Remote,Medium,Not required,None,None,Partial,There is floating point exception at caca/dither.c (function caca_dither_bitmap) in libcaca 0.99.beta19.
100,CVE-2018-19872,369,,,2019-03-21,2020-09-28,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in Qt 5.11. A malformed PPM image causes a division by zero and a crash in qppmhandler.cpp.
101,CVE-2018-19628,369,,,2018-11-29,2020-03-20,5,None,Remote,Low,Not required,None,None,Partial,In Wireshark 2.6.0 to 2.6.4
102,CVE-2018-18521,369,,DoS,2018-10-19,2019-06-10,4.3,None,Remote,Medium,Not required,None,None,Partial,Divide-by-zero vulnerabilities in the function arlib_add_symbols() in arlib.c in elfutils 0.174 allow remote attackers to cause a denial of service (application crash) with a crafted ELF file
103,CVE-2018-18195,369,,,2018-10-09,2019-03-21,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in libgig 4.1.0. There is an FPE (divide-by-zero error) in DLS::Sample::Sample in DLS.cpp.
104,CVE-2018-18190,369,,,2018-10-09,2018-11-24,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in GoPro gpmf-parser before 1.2.1. There is a divide-by-zero error in GPMF_ScaledData in GPMF_parser.c.
105,CVE-2018-18058,369,,,2019-05-24,2019-05-29,2.6,None,Remote,High,Not required,None,None,Partial,An issue was discovered in Bitdefender Engines before 7.76662. A vulnerability has been discovered in the iso.xmd parser that results from a lack of proper validation of user-supplied data
106,CVE-2018-17438,369,,DoS,2018-09-24,2018-11-09,4.3,None,Remote,Medium,Not required,None,None,Partial,A SIGFPE signal is raised in the function H5D__select_io() of H5Dselect.c in the HDF HDF5 through 1.10.3 library during an attempted parse of a crafted HDF file
107,CVE-2018-17434,369,,DoS,2018-09-24,2018-11-28,4.3,None,Remote,Medium,Not required,None,None,Partial,A SIGFPE signal is raised in the function apply_filters() of h5repack_filters.c in the HDF HDF5 through 1.10.3 library during an attempted parse of a crafted HDF file
108,CVE-2018-17237,369,,,2018-09-20,2018-11-21,4.3,None,Remote,Medium,Not required,None,None,Partial,A SIGFPE signal is raised in the function H5D__chunk_set_info_real() of H5Dchunk.c in the HDF HDF5 1.10.3 library during an attempted parse of a crafted HDF file
109,CVE-2018-17233,369,,DoS,2018-09-20,2018-11-21,4.3,None,Remote,Medium,Not required,None,None,Partial,A SIGFPE signal is raised in the function H5D__create_chunk_file_map_hyper() of H5Dchunk.c in the HDF HDF5 through 1.10.3 library during an attempted parse of a crafted HDF file
110,CVE-2018-16523,369,,,2018-12-06,2019-01-04,5.8,None,Remote,Medium,Not required,Partial,None,Partial,Amazon Web Services (AWS) FreeRTOS through 1.3.1
111,CVE-2018-14423,369,,DoS,2018-07-19,2020-09-09,5,None,Remote,Low,Not required,None,None,Partial,Division-by-zero vulnerabilities in the functions pi_next_pcrl
112,CVE-2018-14395,369,,DoS,2018-07-19,2021-02-05,4.3,None,Remote,Medium,Not required,None,None,Partial,libavformat/movenc.c in FFmpeg 3.2 and 4.0.2 allows attackers to cause a denial of service (application crash caused by a divide-by-zero error) with a user crafted audio file when converting to the MOV audio format.
113,CVE-2018-14394,369,,DoS,2018-07-19,2019-01-08,4.3,None,Remote,Medium,Not required,None,None,Partial,libavformat/movenc.c in FFmpeg before 4.0.2 allows attackers to cause a denial of service (application crash caused by a divide-by-zero error) with a user crafted Waveform audio file.
114,CVE-2018-13785,369,,DoS Overflow,2018-07-09,2020-09-08,4.3,None,Remote,Medium,Not required,None,None,Partial,In libpng 1.6.34
115,CVE-2018-13100,369,,,2018-07-03,2019-04-03,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in fs/f2fs/super.c in the Linux kernel through 4.17.3
116,CVE-2018-11212,369,,DoS,2018-05-16,2021-01-07,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in libjpeg 9a and 9d. The alloc_sarray function in jmemmgr.c allows remote attackers to cause a denial of service (divide-by-zero error) via a crafted file.
117,CVE-2018-11207,369,,DoS,2018-05-16,2019-03-21,4.3,None,Remote,Medium,Not required,None,None,Partial,A division by zero was discovered in H5D__chunk_init in H5Dchunk.c in the HDF HDF5 1.10.2 library. It could allow a remote denial of service attack.
118,CVE-2018-11203,369,,DoS,2018-05-16,2018-06-15,4.3,None,Remote,Medium,Not required,None,None,Partial,A division by zero was discovered in H5D__btree_decode_key in H5Dbtree.c in the HDF HDF5 1.10.2 library. It could allow a remote denial of service attack.
119,CVE-2018-10016,369,,,2018-04-11,2020-07-13,4.3,None,Remote,Medium,Not required,None,None,Partial,Netwide Assembler (NASM) 2.14rc0 has a division-by-zero vulnerability in the expr5 function in asm/eval.c via a malformed input file.
120,CVE-2018-9304,369,,DoS,2018-04-04,2019-02-27,4.3,None,Remote,Medium,Not required,None,None,Partial,In Exiv2 0.26
121,CVE-2018-9018,369,,DoS,2018-03-25,2020-01-12,4.3,None,Remote,Medium,Not required,None,None,Partial,In GraphicsMagick 1.3.28
122,CVE-2018-5804,369,,,2018-12-07,2018-12-28,4.3,None,Remote,Medium,Not required,None,None,Partial,"A type confusion error within the ""identify()"" function (internal/dcraw_common.cpp) in LibRaw versions prior to 0.18.8 can be exploited to trigger a division by zero."
123,CVE-2018-2385,369,,,2018-02-14,2018-02-27,4,None,Remote,Low,???,None,None,Partial,Under certain conditions a malicious user provoking a divide by zero crash can prevent legitimate users from accessing the SAP Internet Graphics Server
124,CVE-2018-1152,369,,DoS,2018-06-18,2020-07-31,4.3,None,Remote,Medium,Not required,None,None,Partial,libjpeg-turbo 1.5.90 is vulnerable to a denial of service vulnerability caused by a divide by zero when processing a crafted BMP image.
125,CVE-2017-1000414,369,,DoS,2018-01-25,2018-02-08,5,None,Remote,Low,Not required,None,None,Partial,ImpulseAdventure JPEGsnoop version 1.7.5 is vulnerable to a division by zero in the JFIF decode handling resulting denial of service.
126,CVE-2017-18360,369,,DoS,2019-01-31,2019-04-17,4.9,None,Local,Low,Not required,None,None,Complete,In change_port_settings in drivers/usb/serial/io_ti.c in the Linux kernel before 4.11.3
127,CVE-2017-18207,369,,DoS,2018-03-01,2020-01-21,4.3,None,Remote,Medium,Not required,None,None,Partial,** DISPUTED ** The Wave_read._read_fmt_chunk function in Lib/wave.py in Python through 3.6.4 does not ensure a nonzero channel value
128,CVE-2017-17508,369,,,2017-12-11,2017-12-19,4.3,None,Remote,Medium,Not required,None,None,Partial,In HDF5 1.10.1
129,CVE-2017-17381,369,,DoS,2017-12-07,2020-11-10,2.1,None,Local,Low,Not required,None,None,Partial,The Virtio Vring implementation in QEMU allows local OS guest users to cause a denial of service (divide-by-zero error and QEMU process crash) by unsetting vring alignment while updating Virtio rings.
130,CVE-2017-17054,369,,,2017-11-29,2017-12-15,4.3,None,Remote,Medium,Not required,None,None,Partial,In aubio 0.4.6
131,CVE-2017-16942,369,,,2017-11-25,2019-06-10,4.3,None,Remote,Medium,Not required,None,None,Partial,In libsndfile 1.0.25 (fixed in 1.0.26)
132,CVE-2017-16890,369,,,2018-07-09,2018-09-06,4.3,None,Remote,Medium,Not required,None,None,Partial,SWFTools 0.9.2 has a divide-by-zero error in the wav_convert2mono function in lib/wav.c because the align value may be zero.
133,CVE-2017-16650,369,,DoS,2017-11-07,2018-08-24,7.2,None,Local,Low,Not required,Complete,Complete,Complete,The qmi_wwan_bind function in drivers/net/usb/qmi_wwan.c in the Linux kernel through 4.13.11 allows local users to cause a denial of service (divide-by-zero error and system crash) or possibly have unspecified other impact via a crafted USB device.
134,CVE-2017-16649,369,,DoS,2017-11-07,2018-11-28,7.2,None,Local,Low,Not required,Complete,Complete,Complete,The usbnet_generic_cdc_bind function in drivers/net/usb/cdc_ether.c in the Linux kernel through 4.13.11 allows local users to cause a denial of service (divide-by-zero error and system crash) or possibly have unspecified other impact via a crafted USB device.
135,CVE-2017-15266,369,,,2017-10-11,2018-02-04,4.3,None,Remote,Medium,Not required,None,None,Partial,In GNU Libextractor 1.4
136,CVE-2017-15025,369,,DoS,2017-10-05,2017-10-11,4.3,None,Remote,Medium,Not required,None,None,Partial,decode_line_info in dwarf2.c in the Binary File Descriptor (BFD) library (aka libbfd)
137,CVE-2017-14634,369,,,2017-09-21,2020-10-29,4.3,None,Remote,Medium,Not required,None,None,Partial,In libsndfile 1.0.28
138,CVE-2017-14249,369,,DoS,2017-09-11,2020-09-08,4.3,None,Remote,Medium,Not required,None,None,Partial,ImageMagick 7.0.6-8 Q16 mishandles EOF checks in ReadMPCImage in coders/mpc.c
139,CVE-2017-14106,369,,DoS,2017-09-01,2018-07-13,4.9,None,Local,Low,Not required,None,None,Complete,The tcp_disconnect function in net/ipv4/tcp.c in the Linux kernel before 4.12 allows local users to cause a denial of service (__tcp_select_window divide-by-zero error and system crash) by triggering a disconnect within a certain tcp_recvmsg code path.
140,CVE-2017-12924,369,,DoS,2017-08-28,2017-09-01,4.3,None,Remote,Medium,Not required,None,None,Partial,CDirVector::GetTable in dirfunc.hxx in libfpx 1.3.1_p6 allows remote attackers to cause a denial of service (divide-by-zero error) via a crafted fpx image.
141,CVE-2017-11720,369,,,2017-07-28,2017-08-31,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,There is a division-by-zero vulnerability in LAME 3.99.5
142,CVE-2017-11546,369,,DoS,2017-07-31,2017-08-03,4.3,None,Remote,Medium,Not required,None,None,Partial,The insert_note_steps function in readmidi.c in TiMidity++ 2.14.0 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted mid file. NOTE: a crash might be relevant when using the --background option.
143,CVE-2017-11464,369,,,2017-07-19,2020-07-28,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,A SIGFPE is raised in the function box_blur_line of rsvg-filter.c in GNOME librsvg 2.40.17 during an attempted parse of a crafted SVG file
144,CVE-2017-11359,369,,DoS,2017-07-31,2019-03-08,4.3,None,Remote,Medium,Not required,None,None,Partial,The wavwritehdr function in wav.c in Sound eXchange (SoX) 14.4.2 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted snd file
145,CVE-2017-11332,369,,DoS,2017-07-31,2019-03-08,4.3,None,Remote,Medium,Not required,None,None,Partial,The startread function in wav.c in Sound eXchange (SoX) 14.4.2 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted wav file.
146,CVE-2017-9344,369,,,2017-06-02,2019-03-27,5,None,Remote,Low,Not required,None,None,Partial,In Wireshark 2.2.0 to 2.2.6 and 2.0.0 to 2.0.12
147,CVE-2017-9302,369,,DoS,2017-05-29,2017-06-08,4.3,None,Remote,Medium,Not required,None,None,Partial,RealPlayer 16.0.2.32 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted mp4 file.
148,CVE-2017-9239,369,,,2017-05-26,2020-04-09,4.3,None,Remote,Medium,Not required,None,None,Partial,An issue was discovered in Exiv2 0.26. When the data structure of the structure ifd is incorrect
149,CVE-2017-9202,369,,DoS,2017-05-23,2019-09-16,4.3,None,Remote,Medium,Not required,None,None,Partial,imagew-cmd.c:854:45 in libimageworsener.a in ImageWorsener 1.3.1 allows remote attackers to cause a denial of service (divide-by-zero error) via a crafted image
150,CVE-2017-9201,369,,DoS,2017-05-23,2019-09-16,4.3,None,Remote,Medium,Not required,None,None,Partial,imagew-cmd.c:850:46 in libimageworsener.a in ImageWorsener 1.3.1 allows remote attackers to cause a denial of service (divide-by-zero error) via a crafted image
151,CVE-2017-8842,369,,DoS,2017-05-08,2020-05-13,4.3,None,Remote,Medium,Not required,None,None,Partial,The bufRead::get() function in libzpaq/libzpaq.h in liblrzip.so in lrzip 0.631 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted archive.
152,CVE-2017-7962,369,,DoS,2017-04-19,2019-09-16,4.3,None,Remote,Medium,Not required,None,None,Partial,The iwgif_read_image function in imagew-gif.c in libimageworsener.a in ImageWorsener 1.3.0 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted file.
153,CVE-2017-7598,369,,DoS,2017-04-09,2018-03-22,4.3,None,Remote,Medium,Not required,None,None,Partial,tif_dirread.c in LibTIFF 4.0.7 might allow remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted image.
154,CVE-2017-7595,369,,DoS,2017-04-09,2018-03-22,4.3,None,Remote,Medium,Not required,None,None,Partial,The JPEGSetupEncode function in tiff_jpeg.c in LibTIFF 4.0.7 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted image.
155,CVE-2017-7448,369,,DoS,2017-04-05,2017-04-12,4.3,None,Remote,Medium,Not required,None,None,Partial,The allocate_channel_framebuffer function in uncompressed_components.hh in Dropbox Lepton 1.2.1 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a malformed JPEG image.
156,CVE-2017-6835,369,,DoS,2017-03-20,2017-11-04,4.3,None,Remote,Medium,Not required,None,None,Partial,The reset1 function in libaudiofile/modules/BlockCodec.cpp in Audio File Library (aka audiofile) 0.3.6 allows remote attackers to cause a denial of service (divide-by-zero error and crash) via a crafted file.
157,CVE-2017-6833,369,,DoS,2017-03-20,2017-11-04,4.3,None,Remote,Medium,Not required,None,None,Partial,The runPull function in libaudiofile/modules/BlockCodec.cpp in Audio File Library (aka audiofile) 0.3.6 allows remote attackers to cause a denial of service (divide-by-zero error and crash) via a crafted file.
158,CVE-2017-6271,369,,DoS,2017-09-22,2017-09-28,4.9,None,Local,Low,Not required,None,None,Complete,NVIDIA Windows GPU Display Driver contains a vulnerability in the kernel mode layer handler for DxgkDdiCreateAllocation where untrusted user input is used as a divisor without validation while processing block linear information which may lead to a potential divide by zero and denial of service.
159,CVE-2017-6270,369,,DoS,2017-09-22,2017-09-28,4.9,None,Local,Low,Not required,None,None,Complete,NVIDIA Windows GPU Display Driver contains a vulnerability in the kernel mode layer handler for DxgkDdiCreateAllocation where untrusted user input is used as a divisor without validation during a calculation which may lead to a potential divide by zero and denial of service.
160,CVE-2017-5844,369,,DoS,2017-02-09,2019-10-03,4.3,None,Remote,Medium,Not required,None,None,Partial,The gst_riff_create_audio_caps function in gst-libs/gst/riff/riff-media.c in gst-plugins-base in GStreamer before 1.10.3 allows remote attackers to cause a denial of service (floating point exception and crash) via a crafted ASF file.
161,CVE-2017-5837,369,,DoS,2017-02-09,2019-10-03,4.3,None,Remote,Medium,Not required,None,None,Partial,The gst_riff_create_audio_caps function in gst-libs/gst/riff/riff-media.c in gst-plugins-base in GStreamer before 1.10.3 allows remote attackers to cause a denial of service (floating point exception and crash) via a crafted video file.
162,CVE-2017-0857,369,,,2017-11-16,2019-10-03,7.8,None,Remote,Low,Not required,None,None,Complete,Another vulnerability in the Android media framework (n/a). Product: Android. Versions: 7.0
163,CVE-2017-0603,369,,DoS,2017-05-12,2019-10-03,5.4,None,Remote,High,Not required,None,None,Complete,A denial of service vulnerability in libstagefright in Mediaserver could enable an attacker to use a specially crafted file to cause a device hang or reboot. This issue is rated as Moderate because it requires an uncommon device configuration. Product: Android. Versions: 4.4.4
164,CVE-2016-10506,369,,DoS,2017-08-30,2020-09-09,4.3,None,Remote,Medium,Not required,None,None,Partial,Division-by-zero vulnerabilities in the functions opj_pi_next_cprl
165,CVE-2016-10267,369,,DoS,2017-03-24,2018-03-22,4.3,None,Remote,Medium,Not required,None,None,Partial,LibTIFF 4.0.7 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted TIFF image
166,CVE-2016-10266,369,,DoS,2017-03-24,2018-03-22,4.3,None,Remote,Medium,Not required,None,None,Partial,LibTIFF 4.0.7 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted TIFF image
167,CVE-2016-10219,369,,DoS,2017-04-03,2017-11-04,4.3,None,Remote,Medium,Not required,None,None,Partial,The intersect function in base/gxfill.c in Artifex Software
168,CVE-2016-10053,369,,DoS,2017-03-23,2020-11-16,4.3,None,Remote,Medium,Not required,None,None,Partial,The WriteTIFFImage function in coders/tiff.c in ImageMagick before 6.9.5-8 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted file.
169,CVE-2016-9960,369,,DoS,2017-06-06,2018-10-30,2.1,None,Local,Low,Not required,None,None,Partial,game-music-emu before 0.6.1 allows local users to cause a denial of service (divide by zero and process crash).
170,CVE-2016-9922,369,,DoS,2017-03-27,2020-11-10,2.1,None,Local,Low,Not required,None,None,Partial,The cirrus_do_copy function in hw/display/cirrus_vga.c in QEMU (aka Quick Emulator)
171,CVE-2016-9921,369,,,2016-12-23,2020-12-14,2.1,None,Local,Low,Not required,None,None,Partial,Quick emulator (Qemu) built with the Cirrus CLGD 54xx VGA Emulator support is vulnerable to a divide by zero issue. It could occur while copying VGA data when cirrus graphics mode was set to be VGA. A privileged user inside guest could use this flaw to crash the Qemu process instance on the host
172,CVE-2016-9265,369,,DoS,2017-03-23,2017-03-27,4.3,None,Remote,Medium,Not required,None,None,Partial,The printMP3Headers function in listmp3.c in Libming 0.4.7 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted mp3 file.
173,CVE-2016-9112,369,,,2016-10-29,2020-09-09,5,None,Remote,Low,Not required,None,None,Partial,Floating Point Exception (aka FPE or divide by zero) in opj_pi_next_cprl function in openjp2/pi.c:523 in OpenJPEG 2.1.2.
174,CVE-2016-8697,369,,DoS,2017-01-31,2017-02-05,4.3,None,Remote,Medium,Not required,None,None,Partial,The bm_new function in bitmap.h in potrace before 1.13 allows remote attackers to cause a denial of service (divide-by-zero error and crash) via a crafted BMP image.
175,CVE-2016-8692,369,,DoS,2017-02-15,2018-01-05,4.3,None,Remote,Medium,Not required,None,None,Partial,The jpc_dec_process_siz function in libjasper/jpc/jpc_dec.c in JasPer before 1.900.4 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted YRsiz value in a BMP image to the imginfo command.
176,CVE-2016-8691,369,,DoS,2017-02-15,2018-01-05,4.3,None,Remote,Medium,Not required,None,None,Partial,The jpc_dec_process_siz function in libjasper/jpc/jpc_dec.c in JasPer before 1.900.4 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted XRsiz value in a BMP image to the imginfo command.
177,CVE-2016-8669,369,,DoS,2016-11-04,2020-10-15,2.1,None,Local,Low,Not required,None,None,Partial,The serial_update_parameters function in hw/char/serial.c in QEMU (aka Quick Emulator) allows local guest OS administrators to cause a denial of service (divide-by-zero error and QEMU process crash) via vectors involving a value of divider greater than baud base.
178,CVE-2016-8667,369,,DoS,2016-11-04,2020-10-21,2.1,None,Local,Low,Not required,None,None,Partial,The rc4030_write function in hw/dma/rc4030.c in QEMU (aka Quick Emulator) allows local guest OS administrators to cause a denial of service (divide-by-zero error and QEMU process crash) via a large interval timer reload value.
179,CVE-2016-7530,369,,DoS,2017-04-20,2017-05-09,4.3,None,Remote,Medium,Not required,None,None,Partial,The quantum handling code in ImageMagick allows remote attackers to cause a denial of service (divide-by-zero error or out-of-bounds write) via a crafted file.
180,CVE-2016-7499,369,,DoS,2017-02-15,2017-02-17,4.3,None,Remote,Medium,Not required,None,None,Partial,The sbr_make_f_master function in aacsbr.c in Libav 11.7 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted mp3 file.
181,CVE-2016-6505,369,,DoS,2016-08-06,2017-09-03,4.3,None,Remote,Medium,Not required,None,None,Partial,epan/dissectors/packet-packetbb.c in the PacketBB dissector in Wireshark 1.12.x before 1.12.13 and 2.x before 2.0.5 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted packet.
182,CVE-2016-5323,369,,DoS,2017-01-20,2018-10-30,5,None,Remote,Low,Not required,None,None,Partial,The _TIFFFax3fillruns function in libtiff before 4.0.6 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted Tiff image.
183,CVE-2016-4797,369,,DoS,2017-02-03,2020-09-09,4.3,None,Remote,Medium,Not required,None,None,Partial,Divide-by-zero vulnerability in the opj_tcd_init_tile function in tcd.c in OpenJPEG before 2.1.1 allows remote attackers to cause a denial of service (application crash) via a crafted jp2 file. NOTE: this issue exists because of an incorrect fix for CVE-2014-7947.
184,CVE-2016-3623,369,,DoS,2016-10-03,2018-10-30,5,None,Remote,Low,Not required,None,None,Partial,The rgb2ycbcr tool in LibTIFF 4.0.6 and earlier allows remote attackers to cause a denial of service (divide-by-zero) by setting the (1) v or (2) h parameter to 0.
185,CVE-2016-3622,369,,DoS,2016-10-03,2017-11-04,4.3,None,Remote,Medium,Not required,None,None,Partial,The fpAcc function in tif_predict.c in the tiff2rgba tool in LibTIFF 4.0.6 and earlier allows remote attackers to cause a denial of service (divide-by-zero error) via a crafted TIFF image.
186,CVE-2015-8504,369,,DoS,2017-04-11,2020-09-09,3.5,None,Remote,Medium,???,None,None,Partial,Qemu
187,CVE-2015-6855,369,,DoS,2015-11-06,2020-09-09,5,None,Remote,Low,Not required,None,None,Partial,hw/ide/core.c in QEMU does not properly restrict the commands accepted by an ATAPI device
188,CVE-2015-3418,369,,DoS,2016-12-13,2018-01-30,5,None,Remote,Low,Not required,None,None,Partial,The ProcPutImage function in dix/dispatch.c in X.Org Server (aka xserver and xorg-server) before 1.16.4 allows attackers to cause a denial of service (divide-by-zero and crash) via a zero-height PutImage request.
189,CVE-2014-9756,369,,DoS,2015-11-19,2020-11-20,5,None,Remote,Low,Not required,None,None,Partial,The psf_fwrite function in file_io.c in libsndfile allows attackers to cause a denial of service (divide-by-zero error and application crash) via unspecified vectors related to the headindex variable.
190,CVE-2014-8130,369,,DoS,2018-03-12,2018-04-05,4.3,None,Remote,Medium,Not required,None,None,Partial,The _TIFFmalloc function in tif_unix.c in LibTIFF 4.0.3 does not reject a zero size
191,CVE-2014-0142,369,,DoS,2017-08-10,2017-11-04,2.1,None,Local,Low,Not required,None,None,Partial,QEMU
192,CVE-2012-0207,369,,DoS,2012-05-17,2020-07-30,7.8,None,Remote,Low,Not required,None,None,Complete,The igmp_heard_query function in net/ipv4/igmp.c in the Linux kernel before 3.2.1 allows remote attackers to cause a denial of service (divide-by-zero error and panic) via IGMP packets.
193,CVE-2011-1012,369,,DoS,2011-03-01,2020-08-11,4.9,None,Local,Low,Not required,None,None,Complete,The ldm_parse_vmdb function in fs/partitions/ldm.c in the Linux kernel before 2.6.38-rc6-git6 does not validate the VBLK size value in the VMDB structure in an LDM partition table
194,CVE-2010-4165,369,,DoS,2010-11-22,2020-08-12,4.9,None,Local,Low,Not required,None,None,Complete,The do_tcp_setsockopt function in net/ipv4/tcp.c in the Linux kernel before 2.6.37-rc2 does not properly restrict TCP_MAXSEG (aka MSS) values
195,CVE-2006-5939,369,,DoS,2006-11-16,2017-07-20,7.8,None,Remote,Low,Not required,None,None,Complete,Grisoft AVG Anti-Virus before 7.1.407 allows remote attackers to cause a denial of service (crash) via a crafted DOC file that triggers a divide-by-zero error. NOTE: some of these details are obtained from third party information.
196,CVE-2004-0804,369,,DoS,2004-11-03,2019-12-31,4.3,None,Remote,Medium,Not required,None,None,Partial,Vulnerability in tif_dirread.c for libtiff allows remote attackers to cause a denial of service (application crash) via a TIFF image that causes a divide-by-zero error when the number of row bytes is zero
